Date,Territory,Cured,Deaths,Confirmed
2020-06-05,Delhi,356,44,1359
2020-06-06,Delhi,417,58,1330
2020-06-07,Delhi,349,53,1320
2020-06-09,Delhi,693,113,2289
2020-06-10,Delhi,504,31,1366
2020-06-11,Delhi,384,79,1501
2020-06-12,Delhi,486,101,1877
2020-06-13,Delhi,667,129,2137
2020-06-14,Delhi,1547,57,2134
2020-06-15,Delhi,878,56,2224
2020-06-16,Delhi,604,73,1647
2020-06-17,Delhi,73,437,1859
2020-06-18,Delhi,957,67,2414
2020-06-19,Delhi,3884,65,2877
2020-06-20,Delhi,2228,66,3137
2020-06-21,Delhi,7725,77,3630
2020-06-22,Delhi,1719,63,3000
2020-06-23,Delhi,3589,58,2909
2020-06-24,Delhi,2711,68,3947
2020-06-25,Delhi,2124,64,3788
2020-06-26,Delhi,3328,64,3390
2020-06-27,Delhi,2326,63,3460
2020-06-28,Delhi,2210,66,2948
2020-06-29,Delhi,3306,65,2889
2020-06-30,Delhi,3628,57,2084
2020-07-01,Delhi,2113,62,2199
2020-07-02,Delhi,1644,61,2442
2020-07-03,Delhi,3015,61,2373
2020-07-04,Delhi,2617,59,2520
2020-07-05,Delhi,2632,81,2505
2020-07-06,Delhi,3083,63,2244
2020-07-07,Delhi,749,48,1379
2020-07-08,Delhi,2129,50,2008
2020-07-09,Delhi,3982,48,2033
2020-07-10,Delhi,4027,45,2187
2020-07-11,Delhi,2468,42,2089
2020-07-12,Delhi,2998,34,1781
2020-07-13,Delhi,2276,37,1573
2020-07-14,Delhi,1344,40,1246
2020-07-15,Delhi,1924,35,1606
2020-07-16,Delhi,2463,41,1647
2020-07-17,Delhi,1994,58,1652
2020-07-18,Delhi,1608,26,1462
2020-07-19,Delhi,1973,26,1475
2020-07-20,Delhi,1860,31,1211
2020-07-21,Delhi,1784,35,954
2020-07-22,Delhi,1200,27,1349
2020-07-23,Delhi,1532,29,1227
2020-07-24,Delhi,1415,26,1041
2020-07-25,Delhi,1866,32,1025
2020-07-26,Delhi,2137,29,1142
2020-07-27,Delhi,1807,21,1075
2020-07-28,Delhi,1497,26,613
2020-07-29,Delhi,1135,28,1056
2020-07-30,Delhi,1126,26,1035
2020-07-31,Delhi,1091,29,1093
2020-08-01,Delhi,1206,27,1195
2020-08-02,Delhi,1201,26,1118
2020-08-03,Delhi,1186,15,961
2020-08-04,Delhi,937,17,805
2020-08-05,Delhi,972,12,674
2020-08-06,Delhi,890,11,1076
2020-08-07,Delhi,1008,15,1299
2020-08-08,Delhi,1108,23,1192
2020-08-09,Delhi,1130,16,1404
2020-08-10,Delhi,1225,13,1300
2020-08-11,Delhi,1070,20,707
2020-08-12,Delhi,727,8,1257
2020-08-13,Delhi,1021,14,1113
2020-08-14,Delhi,913,14,956
2020-08-15,Delhi,790,11,1192
2020-08-16,Delhi,1143,10,1276
2020-08-17,Delhi,1310,8,652
2020-08-18,Delhi,740,18,787
2020-08-19,Delhi,1146,12,1374
2020-08-20,Delhi,1320,9,1398
2020-08-21,Delhi,1059,22,1215
2020-08-22,Delhi,1082,13,1250
2020-08-23,Delhi,1230,14,1412
2020-08-24,Delhi,1250,16,1450
2020-08-25,Delhi,1200,13,1061
2020-08-26,Delhi,1155,17,1544
2020-08-27,Delhi,1154,17,1693
2020-08-28,Delhi,1130,22,1840
2020-08-29,Delhi,1446,20,1808
2020-08-30,Delhi,1449,15,1954
2020-08-31,Delhi,1249,22,2024
2020-09-01,Delhi,1507,18,1358
2020-09-02,Delhi,1050,18,2312
2020-09-03,Delhi,1858,19,2509
2020-09-04,Delhi,1528,19,2737
2020-09-05,Delhi,1751,13,2914
2020-09-06,Delhi,1920,25,2973
2020-09-07,Delhi,2188,29,3256
2020-09-08,Delhi,2411,32,2077
2020-09-09,Delhi,1756,19,3609
2020-09-10,Delhi,2623,20,4039
2020-09-11,Delhi,2637,28,4308
2020-09-12,Delhi,2754,21,4266
2020-09-13,Delhi,3141,28,4321
2020-09-14,Delhi,3453,29,4235
2020-09-15,Delhi,3374,26,3229
2020-09-16,Delhi,3081,36,4263
2020-09-17,Delhi,3313,33,4473
2020-09-18,Delhi,3587,38,4432
2020-09-19,Delhi,3568,30,4127
2020-09-20,Delhi,4219,38,4071
2020-09-21,Delhi,3742,37,3812
2020-09-22,Delhi,3672,32,2548
2020-09-23,Delhi,3097,37,3816
2020-09-24,Delhi,4465,36,3714
2020-09-25,Delhi,3509,36,3834
2020-09-26,Delhi,4061,24,3827
2020-09-27,Delhi,4476,46,3372
2020-09-28,Delhi,3739,42,3292
2020-09-29,Delhi,4052,37,1984
2020-09-30,Delhi,2778,48,3227
2020-10-01,Delhi,3965,41,3390
2020-10-02,Delhi,3167,40,3037
2020-10-03,Delhi,3171,37,2920
2020-10-04,Delhi,3440,34,2258
2020-10-05,Delhi,3126,38,2683
2020-10-06,Delhi,3588,32,1947
2020-10-07,Delhi,2997,39,2676
2020-10-08,Delhi,3370,35,2871
2020-10-09,Delhi,2643,37,2726
2020-10-10,Delhi,3098,39,2860
2020-10-11,Delhi,2766,48,2866
2020-10-12,Delhi,3057,29,2780
2020-10-13,Delhi,2975,40,1849
2020-10-14,Delhi,2036,45,3036
2020-10-15,Delhi,2867,44,3324
2020-10-16,Delhi,2755,26,3483
2020-10-17,Delhi,3197,22,3428
2020-10-18,Delhi,3154,35,3259
2020-10-19,Delhi,2863,28,3299
2020-10-20,Delhi,2845,31,2154
2020-10-21,Delhi,2186,41,3579
2020-10-22,Delhi,3444,47,3686
2020-10-23,Delhi,2727,35,3882
2020-10-24,Delhi,3296,26,4086
2020-10-25,Delhi,3614,36,4116
2020-10-26,Delhi,3826,33,4136
2020-10-27,Delhi,3736,54,2832
2020-10-28,Delhi,2722,44,4853
2020-10-29,Delhi,4128,40,5673
2020-10-30,Delhi,4138,27,5739
2020-10-31,Delhi,4433,47,5891
2020-11-01,Delhi,4665,41,5062
2020-11-02,Delhi,4159,51,5664
2020-11-03,Delhi,4824,42,4001
2020-11-04,Delhi,3610,48,6725
2020-11-05,Delhi,5797,51,6842
2020-11-06,Delhi,5289,66,6715
2020-11-07,Delhi,6121,64,7178
2020-11-08,Delhi,6338,79,6953
2020-11-09,Delhi,6069,77,7745
2020-11-10,Delhi,7014,71,5023
2020-11-11,Delhi,6157,83,7830
2020-11-12,Delhi,7264,85,8593
2020-11-13,Delhi,6462,104,7053
2020-11-14,Delhi,6498,91,7802
2020-11-15,Delhi,7117,96,7340
2020-11-16,Delhi,7606,95,3235
2020-11-17,Delhi,3560,99,3797
2020-11-18,Delhi,4421,99,6396
2020-11-19,Delhi,6901,131,7486
2020-11-20,Delhi,6685,98,7546
2020-11-21,Delhi,8775,118,6608
2020-11-22,Delhi,6963,111,5879
2020-11-23,Delhi,6154,121,6746
2020-11-24,Delhi,7216,121,4454
2020-11-25,Delhi,4943,109,6224
2020-11-26,Delhi,5361,99,5246
2020-11-27,Delhi,4937,91,5475
2020-11-28,Delhi,5937,98,5482
2020-11-29,Delhi,6512,89,4998
2020-11-30,Delhi,6325,68,4906
2020-12-01,Delhi,5824,108,3726
2020-12-02,Delhi,5036,86,4006
2020-12-03,Delhi,5329,82,3944
2020-12-04,Delhi,4834,82,3734
2020-12-05,Delhi,4862,73,4067
2020-12-06,Delhi,4916,77,3419
2020-12-07,Delhi,4622,69,2706
2020-12-08,Delhi,3818,63,1674
2020-12-09,Delhi,3307,57,3188
2020-12-10,Delhi,4177,50,2463
2020-12-11,Delhi,3307,61,1575
2020-12-12,Delhi,2402,60,2385
2020-12-13,Delhi,3191,47,1935
2020-12-14,Delhi,2539,33,1984
2020-12-15,Delhi,2854,60,1376
2020-12-16,Delhi,2343,41,1617
2020-12-17,Delhi,2734,32,1547
2020-12-18,Delhi,2391,35,1363
2020-12-19,Delhi,2160,37,1418
2020-12-20,Delhi,2168,32,1139
2020-12-21,Delhi,1275,26,1091
2020-12-22,Delhi,1669,27,803
2020-12-23,Delhi,1434,25,939
2020-12-24,Delhi,1585,18,871
2020-12-25,Delhi,1120,37,1063
2020-12-26,Delhi,1370,30,758
2020-12-27,Delhi,988,23,655
2020-12-28,Delhi,939,16,757
2020-12-29,Delhi,959,21,564
2020-12-30,Delhi,850,28,703
2020-12-31,Delhi,940,21,677
2021-01-01,Delhi,888,13,574
2021-01-02,Delhi,717,21,585
2021-01-03,Delhi,496,14,494
2021-01-04,Delhi,708,14,424
2021-01-05,Delhi,727,12,384
2021-01-06,Delhi,557,12,442
2021-01-07,Delhi,719,16,654
2021-01-08,Delhi,780,19,486
2021-01-09,Delhi,823,10,444
2021-01-10,Delhi,603,12,519
2021-01-11,Delhi,602,12,399
2021-01-12,Delhi,407,13,306
2021-01-13,Delhi,545,16,386
2021-01-14,Delhi,534,11,357
2021-01-15,Delhi,390,4,340
2021-01-16,Delhi,427,10,295
2021-01-17,Delhi,397,6,299
2021-01-18,Delhi,385,8,246
2021-01-19,Delhi,362,8,161
2021-01-20,Delhi,222,10,231
2021-01-21,Delhi,405,10,228
2021-01-22,Delhi,246,8,227
2021-01-23,Delhi,319,7,266
2021-01-24,Delhi,367,10,197
2021-01-25,Delhi,315,9,185
2021-01-26,Delhi,190,5,148
2021-01-27,Delhi,218,7,157
2021-01-28,Delhi,212,9,96
2021-01-29,Delhi,119,6,199
2021-01-30,Delhi,267,6,249
2021-01-31,Delhi,290,8,183
2021-02-01,Delhi,211,4,140
2021-02-02,Delhi,214,3,121
2021-02-03,Delhi,160,2,114
2021-02-04,Delhi,153,6,150
2021-02-05,Delhi,165,7,158
2021-02-06,Delhi,140,2,154
2021-02-07,Delhi,151,4,123
2021-02-08,Delhi,179,2,119
2021-02-09,Delhi,138,3,125
2021-02-12,Delhi,266,2,142
2021-02-13,Delhi,136,3,141
2021-02-15,Delhi,158,2,150
2021-02-16,Delhi,134,2,141
2021-02-17,Delhi,110,1,94
2021-02-19,Delhi,153,2,130
2021-02-20,Delhi,157,1,158
2021-02-21,Delhi,179,1,152
2021-02-22,Delhi,97,2,145
2021-02-23,Delhi,157,1,128
2021-02-24,Delhi,175,2,145
2021-02-25,Delhi,70,2,200
2021-02-27,Delhi,193,1,256
2021-02-28,Delhi,164,3,243
2021-03-01,Delhi,168,1,197
2021-03-02,Delhi,105,1,175
2021-03-04,Delhi,196,3,11151
2021-03-05,Delhi,143,1,261
2021-03-06,Delhi,231,3,312
2021-03-07,Delhi,320,1,321
2021-03-08,Delhi,260,2,286
2021-03-09,Delhi,309,3,239
2021-03-10,Delhi,234,4,320
2021-03-12,Delhi,279,3,370
2021-03-13,Delhi,642,5,840
2021-03-14,Delhi,302,3,419
2021-03-15,Delhi,350,2,407
2021-03-16,Delhi,306,3,368
2021-03-17,Delhi,257,1,425
2021-03-18,Delhi,319,3,536
2021-03-19,Delhi,381,1,607
2021-03-20,Delhi,474,4,716
2021-03-21,Delhi,567,2,813
2021-03-22,Delhi,613,1,823
2021-03-23,Delhi,565,7,888
2021-03-24,Delhi,620,4,1101
2021-03-25,Delhi,769,6,1254
2021-03-26,Delhi,903,5,1515
2021-03-27,Delhi,971,9,1534
2021-03-28,Delhi,974,10,1558
2021-03-29,Delhi,952,9,1881
2021-03-30,Delhi,1411,6,1901
2021-03-31,Delhi,1591,4,995
2021-04-01,Delhi,399,11,1819
2021-04-02,Delhi,1121,9,2790
2021-04-03,Delhi,2084,14,3594
2021-04-04,Delhi,2904,10,3567
2021-04-05,Delhi,2677,21,4033
2021-04-06,Delhi,2926,15,3548
2021-04-07,Delhi,2340,17,5100
2021-04-08,Delhi,3363,20,5506
2021-04-09,Delhi,3687,24,7437
2021-04-10,Delhi,5032,39,8521
2021-04-11,Delhi,5716,39,7897
2021-04-12,Delhi,5158,48,10774
2021-04-13,Delhi,7665,72,11491
2021-04-14,Delhi,7972,81,13468
2021-04-15,Delhi,9952,104,17282
2021-04-16,Delhi,13014,112,16699
2021-04-17,Delhi,12649,141,19486
2021-04-18,Delhi,15414,167,24375
2021-04-19,Delhi,20159,161,25462
2021-04-20,Delhi,21500,240,23686
2021-04-21,Delhi,19430,277,28395
2021-04-22,Delhi,24600,249,24638
2021-04-23,Delhi,19609,306,26169
2021-04-24,Delhi,23572,348,24331
2021-04-25,Delhi,22695,357,24103
2021-04-26,Delhi,21071,350,22933
2021-04-27,Delhi,22055,380,20201
2021-04-28,Delhi,17862,381,24149
2021-04-29,Delhi,20458,368,25986
2021-04-30,Delhi,29287,395,24235
2021-05-01,Delhi,25288,375,27047
2021-05-02,Delhi,27421,412,25219
2021-05-03,Delhi,24444,407,20394
2021-05-04,Delhi,20293,448,18043
2021-05-05,Delhi,18788,338,19953
2021-05-06,Delhi,19209,311,20960
2021-05-07,Delhi,20028,335,19133
2021-05-08,Delhi,19085,341,19832
2021-05-09,Delhi,20160,332,17364
2021-05-10,Delhi,14738,273,13336
2021-05-11,Delhi,13306,319,12651
2021-05-12,Delhi,13583,347,12481
2021-05-13,Delhi,14071,300,13287
2021-05-14,Delhi,15189,308,10489
2021-05-15,Delhi,14140,289,8506
2021-05-16,Delhi,11592,337,6430
2021-05-17,Delhi,9706,262,6456
2021-05-18,Delhi,10918,340,4524
2021-05-19,Delhi,9403,265,4482
2020-04-17,Rajasthan,17,8,108
2020-04-21,Rajasthan,22,11,98
2020-04-26,Rajasthan,263,6,49
2020-04-27,Rajasthan,25,8,102
2020-04-28,Rajasthan,151,5,77
2020-04-29,Rajasthan,99,5,102
2020-05-01,Rajasthan,68,7,146
2020-05-02,Rajasthan,280,4,82
2020-05-03,Rajasthan,5,3,106
2020-05-04,Rajasthan,235,6,114
2020-05-05,Rajasthan,38,6,175
2020-05-06,Rajasthan,131,12,97
2020-05-07,Rajasthan,71,3,159
2020-05-09,Rajasthan,320,4,152
2020-05-10,Rajasthan,110,5,129
2020-05-11,Rajasthan,150,1,106
2020-05-12,Rajasthan,88,6,174
2020-05-13,Rajasthan,114,4,138
2020-05-14,Rajasthan,81,4,202
2020-05-15,Rajasthan,121,4,206
2020-05-17,Rajasthan,162,1,233
2020-05-18,Rajasthan,153,5,242
2020-05-19,Rajasthan,226,7,305
2020-05-20,Rajasthan,119,5,338
2020-05-21,Rajasthan,67,4,170
2020-05-22,Rajasthan,81,4,212
2020-05-23,Rajasthan,195,2,267
2020-05-24,Rajasthan,106,7,248
2020-05-25,Rajasthan,62,3,286
2020-05-26,Rajasthan,103,4,272
2020-05-27,Rajasthan,220,3,236
2020-05-28,Rajasthan,286,3,167
2020-05-29,Rajasthan,360,7,364
2020-05-30,Rajasthan,427,4,298
2020-05-31,Rajasthan,495,9,252
2020-06-01,Rajasthan,188,1,214
2020-06-02,Rajasthan,113,4,149
2020-06-03,Rajasthan,395,5,393
2020-06-04,Rajasthan,309,6,279
2020-06-05,Rajasthan,360,4,210
2020-06-06,Rajasthan,255,5,222
2020-06-07,Rajasthan,142,13,247
2020-06-08,Rajasthan,140,9,268
2020-06-09,Rajasthan,363,6,164
2020-06-10,Rajasthan,324,9,482
2020-06-11,Rajasthan,241,4,355
2020-06-12,Rajasthan,206,6,238
2020-06-13,Rajasthan,123,7,230
2020-06-14,Rajasthan,439,10,333
2020-06-15,Rajasthan,229,10,293
2020-06-16,Rajasthan,219,9,287
2020-06-17,Rajasthan,64,7,235
2020-06-18,Rajasthan,618,5,326
2020-06-19,Rajasthan,275,10,315
2020-06-20,Rajasthan,255,10,299
2020-06-21,Rajasthan,277,4,380
2020-06-22,Rajasthan,323,12,394
2020-06-23,Rajasthan,313,7,302
2020-06-24,Rajasthan,303,9,395
2020-06-25,Rajasthan,398,10,382
2020-06-26,Rajasthan,229,4,287
2020-06-27,Rajasthan,222,1,364
2020-06-28,Rajasthan,305,11,284
2020-06-29,Rajasthan,244,8,327
2020-06-30,Rajasthan,7,6,389
2020-07-01,Rajasthan,602,8,354
2020-07-02,Rajasthan,354,8,298
2020-07-03,Rajasthan,374,9,350
2020-07-04,Rajasthan,333,10,390
2020-07-05,Rajasthan,359,7,480
2020-07-06,Rajasthan,288,9,632
2020-07-07,Rajasthan,350,5,524
2020-07-08,Rajasthan,297,11,716
2020-07-09,Rajasthan,291,10,659
2020-07-10,Rajasthan,204,9,500
2020-07-11,Rajasthan,550,6,611
2020-07-12,Rajasthan,249,6,574
2020-07-13,Rajasthan,234,7,644
2020-07-14,Rajasthan,527,15,544
2020-07-16,Rajasthan,341,5,866
2020-07-17,Rajasthan,468,8,737
2020-07-18,Rajasthan,656,8,615
2020-07-19,Rajasthan,518,7,711
2020-07-20,Rajasthan,586,6,934
2020-07-21,Rajasthan,465,9,956
2020-07-22,Rajasthan,549,9,983
2020-07-23,Rajasthan,620,6,961
2020-07-24,Rajasthan,451,11,886
2020-07-25,Rajasthan,732,8,958
2020-07-26,Rajasthan,759,11,1120
2020-07-27,Rajasthan,47,8,611
2020-07-28,Rajasthan,770,10,969
2020-07-29,Rajasthan,1079,13,1636
2020-07-30,Rajasthan,367,6,450
2020-07-31,Rajasthan,816,13,1181
2020-08-01,Rajasthan,650,11,1153
2020-08-02,Rajasthan,942,16,1348
2020-08-03,Rajasthan,733,13,1158
2020-08-04,Rajasthan,748,12,1171
2020-08-05,Rajasthan,1374,17,1704
2020-08-06,Rajasthan,1017,13,593
2020-08-07,Rajasthan,1282,12,1724
2020-08-08,Rajasthan,1064,10,1161
2020-08-09,Rajasthan,968,11,1171
2020-08-10,Rajasthan,1072,11,1169
2020-08-11,Rajasthan,825,11,1173
2020-08-12,Rajasthan,1339,11,1217
2020-08-13,Rajasthan,1249,11,1213
2020-08-14,Rajasthan,171,11,1314
2020-08-15,Rajasthan,2078,13,1278
2020-08-16,Rajasthan,1357,16,1287
2020-08-17,Rajasthan,1350,14,1317
2020-08-18,Rajasthan,1050,11,1334
2020-08-19,Rajasthan,1306,11,1347
2020-08-20,Rajasthan,1003,12,1312
2020-08-21,Rajasthan,1227,11,1330
2020-08-22,Rajasthan,1306,12,1335
2020-08-23,Rajasthan,1648,11,1310
2020-08-24,Rajasthan,1180,11,1345
2020-08-25,Rajasthan,1276,12,1346
2020-08-26,Rajasthan,1526,13,1370
2020-08-27,Rajasthan,1453,12,1345
2020-08-28,Rajasthan,1006,13,1345
2020-08-29,Rajasthan,1448,12,1355
2020-08-30,Rajasthan,938,13,1407
2020-08-31,Rajasthan,2122,13,1450
2020-09-01,Rajasthan,1719,13,1466
2020-09-02,Rajasthan,1312,13,1470
2020-09-03,Rajasthan,2550,12,1511
2020-09-04,Rajasthan,546,14,1553
2020-09-05,Rajasthan,679,13,1570
2020-09-06,Rajasthan,1346,14,1566
2020-09-07,Rajasthan,1616,15,1593
2020-09-08,Rajasthan,1566,14,1580
2020-09-09,Rajasthan,1445,13,1590
2020-09-10,Rajasthan,1578,14,1610
2020-09-11,Rajasthan,1032,14,1640
2020-09-12,Rajasthan,1488,15,1660
2020-09-13,Rajasthan,932,14,1669
2020-09-14,Rajasthan,1616,15,1703
2020-09-15,Rajasthan,1644,14,1730
2020-09-16,Rajasthan,1711,14,1760
2020-09-17,Rajasthan,1479,15,1782
2020-09-18,Rajasthan,1333,14,1793
2020-09-19,Rajasthan,1580,15,1817
2020-09-20,Rajasthan,1540,14,1834
2020-09-21,Rajasthan,1664,14,1865
2020-09-22,Rajasthan,1815,16,1892
2020-09-23,Rajasthan,1528,15,1912
2020-09-24,Rajasthan,1553,15,1946
2020-09-25,Rajasthan,1965,15,1981
2020-09-26,Rajasthan,1958,15,2010
2020-09-27,Rajasthan,1706,14,2045
2020-09-28,Rajasthan,1724,15,2084
2020-09-29,Rajasthan,1754,15,2112
2020-09-30,Rajasthan,1800,15,2148
2020-10-01,Rajasthan,1953,15,2173
2020-10-02,Rajasthan,1953,14,2193
2020-10-03,Rajasthan,2060,16,2211
2020-10-04,Rajasthan,2003,14,2150
2020-10-05,Rajasthan,2090,15,2184
2020-10-06,Rajasthan,2090,14,2165
2020-10-07,Rajasthan,2027,15,2121
2020-10-08,Rajasthan,2078,16,2151
2020-10-09,Rajasthan,2092,15,2138
2020-10-10,Rajasthan,2148,16,2180
2020-10-11,Rajasthan,2152,15,2123
2020-10-12,Rajasthan,2072,14,2144
2020-10-13,Rajasthan,1858,15,2132
2020-10-14,Rajasthan,1768,14,2035
2020-10-15,Rajasthan,2219,15,2021
2020-10-16,Rajasthan,2149,14,2039
2020-10-17,Rajasthan,2201,15,2010
2020-10-18,Rajasthan,2106,12,1992
2020-10-19,Rajasthan,2088,13,1985
2020-10-20,Rajasthan,2194,12,1960
2020-10-21,Rajasthan,2522,14,1897
2020-10-22,Rajasthan,2865,14,1810
2020-10-23,Rajasthan,2654,12,1822
2020-10-24,Rajasthan,2367,14,1815
2020-10-25,Rajasthan,2515,12,1852
2020-10-26,Rajasthan,2240,13,1821
2020-10-27,Rajasthan,2226,14,1805
2020-10-28,Rajasthan,2066,14,1796
2020-10-29,Rajasthan,2016,10,1785
2020-10-30,Rajasthan,1933,11,1790
2020-10-31,Rajasthan,2087,10,1794
2020-11-01,Rajasthan,1920,9,1780
2020-11-02,Rajasthan,1591,10,1754
2020-11-03,Rajasthan,1105,9,1748
2020-11-04,Rajasthan,1219,10,1725
2020-11-05,Rajasthan,1823,9,1770
2020-11-06,Rajasthan,1822,10,1810
2020-11-07,Rajasthan,1810,11,1797
2020-11-08,Rajasthan,1778,13,1841
2020-11-09,Rajasthan,1813,10,1872
2020-11-10,Rajasthan,1684,9,1859
2020-11-11,Rajasthan,1709,10,1902
2020-11-12,Rajasthan,1801,11,2080
2020-11-13,Rajasthan,1804,13,2176
2020-11-14,Rajasthan,1827,12,2144
2020-11-15,Rajasthan,1754,12,2162
2020-11-16,Rajasthan,1890,10,2184
2020-11-17,Rajasthan,1810,12,2169
2020-11-18,Rajasthan,1834,11,2194
2020-11-19,Rajasthan,1721,12,2178
2020-11-20,Rajasthan,1844,15,2549
2020-11-21,Rajasthan,1993,14,2762
2020-11-22,Rajasthan,1963,16,3007
2020-11-23,Rajasthan,2004,17,3260
2020-11-24,Rajasthan,2288,18,3232
2020-11-25,Rajasthan,2214,19,3314
2020-11-26,Rajasthan,2144,18,3285
2020-11-27,Rajasthan,2179,19,3180
2020-11-28,Rajasthan,2194,18,3093
2020-11-29,Rajasthan,2178,19,2765
2020-11-30,Rajasthan,2556,18,2581
2020-12-01,Rajasthan,2762,20,2677
2020-12-02,Rajasthan,3007,19,2347
2020-12-03,Rajasthan,3235,19,1990
2020-12-04,Rajasthan,3232,20,2086
2020-12-05,Rajasthan,3141,19,1934
2020-12-06,Rajasthan,3198,20,2076
2020-12-07,Rajasthan,2818,20,2089
2020-12-08,Rajasthan,2664,19,1927
2020-12-09,Rajasthan,2380,20,1604
2020-12-10,Rajasthan,2577,17,1511
2020-12-11,Rajasthan,2339,15,1592
2020-12-12,Rajasthan,2768,14,1473
2020-12-13,Rajasthan,2193,14,1307
2020-12-14,Rajasthan,1468,14,1290
2020-12-15,Rajasthan,1666,13,1250
2020-12-16,Rajasthan,1722,13,1045
2020-12-17,Rajasthan,2237,10,1247
2020-12-18,Rajasthan,1974,11,1122
2020-12-19,Rajasthan,1655,10,1076
2020-12-20,Rajasthan,1259,9,989
2020-12-21,Rajasthan,1326,9,3562
2020-12-23,Rajasthan,1159,8,807
2020-12-24,Rajasthan,937,8,992
2020-12-25,Rajasthan,970,8,1001
2020-12-26,Rajasthan,987,7,1023
2020-12-27,Rajasthan,990,7,785
2020-12-28,Rajasthan,1168,6,843
2020-12-29,Rajasthan,1206,7,798
2020-12-30,Rajasthan,1149,6,626
2020-12-31,Rajasthan,1142,6,770
2021-01-01,Rajasthan,957,7,689
2021-01-02,Rajasthan,942,4,609
2021-01-03,Rajasthan,890,5,467
2021-01-04,Rajasthan,801,5,502
2021-01-05,Rajasthan,755,4,457
2021-01-06,Rajasthan,751,5,397
2021-01-07,Rajasthan,564,4,436
2021-01-08,Rajasthan,735,4,509
2021-01-10,Rajasthan,1098,4,430
2021-01-11,Rajasthan,476,3,475
2021-01-12,Rajasthan,568,2,429
2021-01-13,Rajasthan,675,3,293
2021-01-14,Rajasthan,790,3,373
2021-01-15,Rajasthan,384,2,281
2021-01-17,Rajasthan,558,2,238
2021-01-18,Rajasthan,496,1,261
2021-01-19,Rajasthan,626,3,213
2021-01-20,Rajasthan,537,2,209
2021-01-21,Rajasthan,438,2,213
2021-01-22,Rajasthan,406,2,265
2021-01-24,Rajasthan,472,2,203
2021-01-26,Rajasthan,370,2,193
2021-01-28,Rajasthan,305,1,134
2021-01-29,Rajasthan,188,2,85
2021-01-30,Rajasthan,265,2,103
2021-01-31,Rajasthan,238,1,104
2021-02-03,Rajasthan,235,2,87
2021-02-04,Rajasthan,196,2,92
2021-02-05,Rajasthan,192,1,139
2021-02-07,Rajasthan,150,1,97
2021-02-09,Rajasthan,93,2,101
2021-02-11,Rajasthan,89,3,107
2021-02-12,Rajasthan,174,2,111
2021-02-13,Rajasthan,85,1,108
2021-02-14,Rajasthan,107,1,110
2021-02-18,Rajasthan,108,1,101
2021-02-19,Rajasthan,77,1,104
2021-02-20,Rajasthan,98,1,93
2021-02-21,Rajasthan,66,1,98
2021-02-27,Rajasthan,125,1,149
2021-02-28,Rajasthan,78,1,102
2021-03-05,Rajasthan,116,1,156
2021-03-06,Rajasthan,119,1,195
2021-03-15,Rajasthan,125,1,250
2021-03-17,Rajasthan,151,1,241
2021-03-19,Rajasthan,152,3,327
2021-03-20,Rajasthan,302,2,402
2021-03-22,Rajasthan,199,2,476
2021-03-23,Rajasthan,176,5,602
2021-03-24,Rajasthan,220,4,480
2021-03-25,Rajasthan,258,1,669
2021-03-27,Rajasthan,266,3,853
2021-03-29,Rajasthan,278,2,1081
2021-04-01,Rajasthan,393,5,906
2021-04-02,Rajasthan,446,4,1350
2021-04-03,Rajasthan,499,2,1422
2021-04-04,Rajasthan,418,3,1675
2021-04-05,Rajasthan,587,2,1729
2021-04-06,Rajasthan,527,12,2429
2021-04-07,Rajasthan,851,13,2236
2021-04-08,Rajasthan,783,12,2801
2021-04-10,Rajasthan,1005,32,3970
2021-04-11,Rajasthan,562,18,4401
2021-04-12,Rajasthan,1015,10,5105
2021-04-13,Rajasthan,1291,25,5771
2021-04-14,Rajasthan,1251,28,5528
2021-04-15,Rajasthan,1956,29,6200
2021-04-16,Rajasthan,2254,33,6658
2021-04-17,Rajasthan,2791,31,7359
2021-04-18,Rajasthan,2823,37,9046
2021-04-19,Rajasthan,3084,42,10262
2021-04-20,Rajasthan,2408,53,11967
2021-04-21,Rajasthan,3207,64,12201
2021-04-22,Rajasthan,3765,62,14622
2021-04-23,Rajasthan,3618,59,14468
2021-04-24,Rajasthan,5197,64,15398
2021-04-25,Rajasthan,4959,74,15355
2021-04-26,Rajasthan,6649,74,15809
2021-04-27,Rajasthan,6416,84,16438
2021-04-28,Rajasthan,7426,121,16089
2021-04-29,Rajasthan,8303,120,16613
2021-04-30,Rajasthan,10964,158,17269
2021-05-01,Rajasthan,10034,155,17155
2021-05-02,Rajasthan,11676,160,17652
2021-05-03,Rajasthan,11262,159,18298
2021-05-04,Rajasthan,11949,154,17296
2021-05-05,Rajasthan,14146,154,16974
2021-05-06,Rajasthan,17022,155,16815
2021-05-07,Rajasthan,16044,161,17532
2021-05-08,Rajasthan,16930,164,18231
2021-05-09,Rajasthan,17667,160,17987
2021-05-10,Rajasthan,16880,159,17921
2021-05-11,Rajasthan,13499,160,16487
2021-05-12,Rajasthan,13198,169,16080
2021-05-13,Rajasthan,12840,164,16384
2021-05-14,Rajasthan,12929,159,15867
2021-05-15,Rajasthan,13270,155,14289
2021-05-16,Rajasthan,17481,149,13575
2021-05-17,Rajasthan,24440,156,10280
2021-05-18,Rajasthan,29459,157,11597
2021-05-19,Rajasthan,25160,146,8398
2020-04-06,Uttar Pradesh,2,1,78
